,zip-code,neighborhood-latitude,neighborhood-longitude,venue-id,venue-name,venue-distance,venue-latitude,venue-longitude,venue-category
595,220100,53.92825999999999,27.5745222,58fdd2f2c530932d7a1745d2,"Адреналин ТЦ ""Европа""",461,53.928825,27.5814927,Gym / Fitness Center
596,220040,53.9325491,27.588974,4f5919eee4b09ba0e3c12b51,MACKVA,461,53.929480299999994,27.584242200000002,Karaoke Bar
597,220013,53.9242816,27.5911224,52e5699f11d25c2c024741bd,I-Go-Go Poker,184,53.92570309999999,27.5925636,Casino
598,220013,53.9242816,27.5911224,51d3e279498e43d284661707,Аллея на улице Якуба Коласа,61,53.924449800000005,27.592013199999997,Park
599,220040,53.9325491,27.588974,522a2c5711d2a1aabcc9aca2,Картинг-клуб «Форсаж»,571,53.92821800000001,27.584283000000003,Go Kart Track
600,220040,53.9325491,27.588974,56979ed1498e25dd7c7d2c0e,Domino's Pizza,442,53.92872439999999,27.587111600000004,Pizza Place
601,220040,53.9325491,27.588974,516d0e12e4b0d1a9067397da,Творческие мастерские «Центр Современных Искусств»,565,53.9301022,27.596537599999998,Art Gallery
602,220013,53.9242816,27.5911224,512f3809e4b05f7484057227,Мираж,807,53.92142,27.57981,Doner Restaurant
603,220040,53.9325491,27.588974,57695d2c498e0aa2ee591d8a,Штолле / Stolle,397,53.9292461,27.5912594,Bakery
604,220040,53.9325491,27.588974,52c1a867498e3daea4c6bbee,Сквер на Восточной улице,225,53.931517500000005,27.5919281,Park
605,220013,53.9242816,27.5911224,539b2d14498ec508590f4400,The Office Minsk,765,53.92100799999999,27.580852399999998,Hookah Bar
606,220040,53.9325491,27.588974,4d871ff3509137048a22b95b,Кафе «Автограф»,408,53.929114899999995,27.5911767,Café
607,220013,53.9242816,27.5911224,5213477f11d2bf5cc0e61f2f,Фалафель У Аль-Муалима,733,53.9210476,27.5813772,Falafel Restaurant
608,220040,53.9325491,27.588974,5044fff6e4b0bf1604ebd174,Smart Dance,596,53.9299252,27.5969099,Dance Studio
609,220013,53.9242816,27.5911224,57235197498e6bd67499e6e8,ТЕСТО,558,53.92625379999999,27.583281899999996,Bakery
610,220040,53.9325491,27.588974,4fc86a4ee4b0cc91beae711a,Цэнтр сучасных мастацтваў,584,53.93018789999999,27.596940600000003,Art Gallery
611,220072,53.9197326,27.5981927,557833f7498e12f042b2481a,La TERRAZZA by DoZari,519,53.91768520000001,27.5910711,Italian Restaurant
612,220013,53.9242816,27.5911224,56237f0b498ead0b0e618174,Морже,306,53.92533100000001,27.595438399999995,Frozen Yogurt Shop
613,220013,53.9242816,27.5911224,4c4c158ac668e21e0eb4fdfa,Васiлькi,205,53.925879,27.592696999999998,Restaurant
614,220013,53.9242816,27.5911224,57c86577498eb3da517ca8a9,Papa John's,227,53.926178099999994,27.592429499999998,Pizza Place
615,220013,53.9242816,27.5911224,5416f7bb498ea3d31a6e65b7,Спортмастер,746,53.91978100000001,27.582672,Sporting Goods Shop
616,220072,53.9197326,27.5981927,4e455e1dd22d12b08bb277ec,Бильярдный клуб «Классик»,361,53.917254799999995,27.594623600000002,Pool Hall
617,220013,53.9242816,27.5911224,4f6c71b1e4b0e007599576e5,Баня № 1,215,53.9247002,27.594331699999998,Bath House
618,220100,53.92825999999999,27.5745222,578bb322498e672660108451,Эль-Буррито,811,53.921501,27.579147999999996,Burrito Place
619,220072,53.9197326,27.5981927,4f71ed0ce4b0a89fa4d0fcff,Белвест / Belwest,511,53.9185002,27.590674699999997,Shoe Store
620,220013,53.9242816,27.5911224,578bb18a498eb48f0bcf8215,FreshLine,188,53.925642700000004,27.592841399999998,Sandwich Place
621,220013,53.9242816,27.5911224,57ed1eaf498e64b9e958a75d,Кебаб Хаус,794,53.9212496,27.5801538,Kebab Restaurant
622,220040,53.9325491,27.588974,51a0e4f7498e8482eca61199,Dругое Место,453,53.9295208,27.584352799999998,Restaurant
623,220100,53.92825999999999,27.5745222,574a169fcd1031dbba6aa98d,Кафе У Майи,816,53.9215502,27.5795435,BBQ Joint
624,220013,53.9242816,27.5911224,58e38abbc5f8a704960cea6c,Донер Сити,775,53.9210973,27.580604600000004,Doner Restaurant
625,220013,53.9242816,27.5911224,526bf3a5498ea7e21018d440,FreeBit,774,53.9183411,27.5849795,Dance Studio
626,220040,53.9325491,27.588974,50f01ab5e4b0bbd21503c311,Bakara,571,53.928666299999996,27.5832662,Casino
627,220013,53.9242816,27.5911224,4e4a8b30ae6014a2fdd32218,Пивной разлив,247,53.926470200000004,27.591795,Beer Store
628,220013,53.9242816,27.5911224,5852a5b4ef787f1d1e50f0e5,Мир Али,797,53.92020529999999,27.5811158,Doner Restaurant
629,220072,53.9197326,27.5981927,4f927ea0e4b0a510a5fdd58c,Большая Аптека,610,53.9181539,27.589268199999996,Pharmacy
630,220100,53.92825999999999,27.5745222,4f53cb32e4b028a920d8f320,Бильярдный клуб «Европа»,544,53.9285034,27.582817900000002,Pool Hall
631,220100,53.92825999999999,27.5745222,580746b7d67c60662368b606,KFC Бангалор,503,53.928999999999995,27.5821,Fast Food Restaurant
632,220013,53.9242816,27.5911224,4d4d5d3efe7fb1f738505b42,Подарки,584,53.9283689,27.5967258,Gift Shop
633,220072,53.9197326,27.5981927,50742577e4b03cb6bbbcc734,snowboard.by,638,53.9179285,27.588947700000002,Hobby Shop
634,220100,53.92825999999999,27.5745222,5a0b20d54c9be64c65fb4149,Брискет,540,53.928672,27.582744,Burger Joint
635,220013,53.9242816,27.5911224,5169fa4de4b04fc8952bda5d,5 Комнат,727,53.919686600000006,27.5832274,Arcade
636,220013,53.9242816,27.5911224,4ef9ad5be3009306720257aa,Бруснічка,488,53.921421499999994,27.5854729,Gourmet Shop
637,220013,53.9242816,27.5911224,577e2009498e1b242cf92d6b,ПиццаМания CHICAGO,626,53.9286839,27.597082899999997,Pizza Place
638,220013,53.9242816,27.5911224,4f5f41d7e4b0b2ac4398b3d4,Медиа Маркет Групп,500,53.9272632,27.5968336,Electronics Store
639,220013,53.9242816,27.5911224,578a7850498e93e4282a7f05,Вальхалла,8,53.924212100000005,27.5910902,Bar
640,220013,53.9242816,27.5911224,4ee3558c0aafe03523bb6a79,Оптика Look,781,53.9212299,27.5803822,Optical Shop
641,220013,53.9242816,27.5911224,4b9018dff964a5205b7533e3,Суши Весла,218,53.926074,27.59248,Sushi Restaurant
642,220013,53.9242816,27.5911224,4f6dcf82e4b0e6e001f35f8d,Остановка «БНТУ»,63,53.924369999999996,27.5920766,Tram Station
643,220040,53.9325491,27.588974,5cc71886b37e2b002ccee277,Арт-кинотеатр «Европа»,564,53.928656999999994,27.583443,Movie Theater
644,220072,53.9197326,27.5981927,4f0437fb30f8dd7f42eecf77,Chester,742,53.9172399,27.5876838,Shoe Store
645,220013,53.9242816,27.5911224,54520a6b498ec87f88551232,Plan B,342,53.925023100000004,27.5961942,Bar
646,220013,53.9242816,27.5911224,5707ea77498e19b1dad2da20,Kventin,779,53.9209809,27.5806352,Arcade
647,220072,53.9197326,27.5981927,4eb535ea0aaf1abedf2f76f6,Букинист,698,53.918125399999994,27.587889899999997,Bookstore
648,220013,53.9242816,27.5911224,5d740269996cbd0008a79dda,Lidbeer Светлы Bar,718,53.91874,27.585496999999997,Bar
649,220040,53.9325491,27.588974,51ea8ac2498ee269f1a40245,Краски праздника,421,53.928842599999996,27.587657,Gift Shop
650,220100,53.92825999999999,27.5745222,51cb2209498e0782777fd5d3,Karaoke Europa,543,53.928496499999994,27.5828108,Karaoke Bar
651,220013,53.9242816,27.5911224,525fbdfa498e165541c49490,Dream Café,617,53.9193656,27.5867696,Coffee Shop
652,220013,53.9242816,27.5911224,510021c0e4b094239ebfc376,СОЦ «Олимп»,843,53.9173458,27.585931199999997,Gym / Fitness Center
653,220072,53.9197326,27.5981927,4e4ff5a9b0fb088f3c2314c2,Mojito,515,53.9177014,27.591126899999995,Bar
654,220013,53.9242816,27.5911224,53a44f0a498ea115342a961f,Хоспер паб «Хопс»,689,53.9195936,27.584251199999997,Irish Pub
655,220013,53.9242816,27.5911224,5656e4f4498e1e236d29fb81,Чай. Кофе. Потанцуем.,594,53.919121499999996,27.5887691,Coffee Shop
656,220013,53.9242816,27.5911224,4eb3adaf77c897273641b6b2,Кафе Express,844,53.9194721,27.581152000000003,Middle Eastern Restaurant
657,220072,53.9197326,27.5981927,4f1e6150e4b00eb69c415d74,N-Fitness,835,53.917314600000005,27.586135600000002,Gym / Fitness Center
658,220072,53.9197326,27.5981927,5bd4b202db2aeb002c8fa404,Lidbeer Bar Цёмны,563,53.918088399999995,27.590059999999998,Bar
659,220040,53.9325491,27.588974,4e8879cae5fa8d83e2218b78,Аптека 5 (Белфарм),405,53.9291463,27.5911707,Pharmacy
660,220040,53.9325491,27.588974,4fa66b99e4b0cbe2e0bb06a9,Chicco,214,53.9306541,27.588346500000004,Kids Store
661,220013,53.9242816,27.5911224,4f64ab35e4b0e30d20cf0410,Мила,571,53.9255458,27.5826782,Cosmetics Shop
662,220014,53.86701650000001,27.5112945,54e450d0498e9832a2c40f09,Визовый центр VFS Global,781,53.87176850000001,27.502529700000004,Tourist Information Center
663,220014,53.86701650000001,27.5112945,524bf94a498ee2c8376d435a,Столовая Минского комбината силикатных изделий,457,53.8690116,27.5051966,Cafeteria
664,220014,53.86701650000001,27.5112945,4fe5729ce4b01b7b6ba3fcf9,СТО Иксет,483,53.866907,27.518658000000002,Auto Garage
665,220014,53.86701650000001,27.5112945,519b0575498e13b5777cd600,Стадион,723,53.8732286,27.514529200000002,Soccer Field
666,220014,53.86701650000001,27.5112945,56d98f28498e3f094bb46e27,Coffeeshop Libre,753,53.871564899999996,27.50279,Coffee Shop
667,220014,53.86701650000001,27.5112945,54d21bd7498ede710e248289,Solange,790,53.8719169,27.502579700000002,Café
668,220014,53.86701650000001,27.5112945,5982f31a2632ec78a0154234,Хлеб Соль,803,53.872023999999996,27.502487,Bistro
669,220014,53.86701650000001,27.5112945,5225b82c11d2678639bda6e7,столовая Кранмаш,849,53.8651152,27.5238239,Cafeteria
670,220014,53.86701650000001,27.5112945,57947711498e2ae70d307a2a,Felomena studio,855,53.864925,27.523831,Photography Studio
671,220015,53.8970339,27.4914757,52a2db4e11d22a79b3ada9d1,Мила,253,53.899075399999994,27.489756300000003,Cosmetics Shop
672,220074,53.89882629999999,27.5060711,54fb8aa1498eb438258a46b5,VIKING,449,53.8966765,27.5002772,Gym
673,220074,53.89882629999999,27.5060711,50cf1165e4b0fb93399fb9a2,тренировка BIG FAMILY,539,53.8957162,27.499768900000003,Gym
674,220015,53.8970339,27.4914757,4f689d40e4b0141f19915851,Studio Sutoria / Сутория,475,53.8930793,27.488716999999998,Tailor Shop
675,220015,53.8970339,27.4914757,4c8697ac88e6199c39abd4d4,Хмельная застава,528,53.901590899999995,27.489234200000002,Pub
676,220074,53.89882629999999,27.5060711,506ef7dee4b0d410ce098d90,Dancing studio,500,53.896072499999995,27.5000421,Dance Studio
677,220015,53.8970339,27.4914757,5694dbff498e4dfd11dade0a,"автоцентр ""Сухарево""",361,53.893793,27.4916765,Auto Garage
678,220015,53.8970339,27.4914757,51a858a4498ee9ab20eb2085,"Стадион ""Домостроитель""",367,53.8937926,27.490379100000002,Soccer Field
679,220015,53.8970339,27.4914757,508a58b5e4b0c35052875aa0,Атлант,463,53.8996081,27.4970343,Miscellaneous Shop
680,220015,53.8970339,27.4914757,4fdb6f27e4b0cbb5892b0bfe,Азарэнне,522,53.9015833,27.4895293,Department Store
681,220015,53.8970339,27.4914757,4eb647ac2c5b53141ab31129,"Центр замены масел ""Texx""",507,53.8928855,27.488263699999997,Auto Garage
682,220015,53.8970339,27.4914757,5694fdef498e6c8ec4e9f9aa,Перекрёсток Одоевского,581,53.9009363,27.49738,Intersection
683,220015,53.8970339,27.4914757,506c09ede4b01c5d0414550a,Электронный рай,595,53.9011235,27.4973234,Electronics Store
684,220015,53.8970339,27.4914757,504c61f7e4b00e670cfde0fc,"""Соседи"" на Раковском",668,53.9028274,27.4941777,Grocery Store
685,220015,53.8970339,27.4914757,4e9712b4b803f7b4a5125ad4,Парк Для Собак,711,53.895939399999996,27.4807896,Dog Run
686,220015,53.8970339,27.4914757,51d00402498ef93fc6d7d7a3,Парк у Роддома #2,727,53.8971075,27.4803826,Park
687,220015,53.8970339,27.4914757,55af97a3498ed146e0f8ecdf,Kapriss Coffee House,843,53.901604500000005,27.5017337,Coffee Shop
688,220016,53.900368500000006,27.5644425,5613aee0498e6901396e3ea6,Union Coffee,414,53.9037858,27.5669427,Café
689,220034,53.90838249999999,27.5817171,4c3430e166e40f47822fc98b,Детский парк им. Горького (Дзіцячы парк імя Максіма Горкага),673,53.9046325,27.5736625,Park
690,220016,53.900368500000006,27.5644425,4e4e95bb1f6eae4d250d6dd6,Белорусский государственный цирк,456,53.9039463,27.567830100000002,Circus
691,220088,53.897742,27.5794415,4f4250c8e4b0d98871d5db32,Спортзал Юность-Минск,466,53.9009259,27.574817200000002,Gym
692,220029,53.91166639999999,27.56517460000001,4e872a8a722e6945527bf645,Музей Янкі Купалы,622,53.90607979999999,27.565369899999997,Art Museum
693,220016,53.900368500000006,27.5644425,4d505858d7eaa143a4e1660f,Европа / Europe,552,53.902636300000005,27.556942499999998,Hotel
694,220016,53.900368500000006,27.5644425,5a71e5189411f23049dc29a2,Madmen,567,53.9041611,27.5586641,Cocktail Bar
695,220034,53.90838249999999,27.5817171,4fba64ebe4b0a2484fa7f567,Набережная реки Свислочь в парке Максима Горького,670,53.9062343,27.572164500000003,Waterfront
696,220016,53.900368500000006,27.5644425,4f65fcbae4b09ff9bde74416,Смотровая площадка,770,53.9047837,27.555403100000003,Scenic Lookout
697,220016,53.900368500000006,27.5644425,593b09872ebb34774f6cf073,Мята Lounge | Зыбицкая,626,53.9056929,27.5613527,Hookah Bar
698,220088,53.897742,27.5794415,4d221db80901721e5369a0a5,Колесо обозрения,704,53.9032936,27.5742752,Theme Park Ride / Attraction
699,220016,53.900368500000006,27.5644425,4ea6965b9a524accd19cb27e,Свислочь,532,53.905137100000005,27.5649933,River
700,220016,53.900368500000006,27.5644425,5bddf818c97f28002c618c9d,MaryLand,712,53.9059752,27.559204100000002,Cocktail Bar
701,220030,53.8989762,27.5635574,4f2fcb64e4b05991516e4d9a,Renommee,743,53.9017181,27.553225899999997,Boutique
702,220016,53.900368500000006,27.5644425,547a1d4f498ec0beb5c2945a,IDOL Minsk,596,53.9054822,27.5617432,Restaurant
703,220016,53.900368500000006,27.5644425,596e23a2d48ec155eb5b880f,Doner King,644,53.905578000000006,27.5601706,Doner Restaurant
704,220016,53.900368500000006,27.5644425,5a7646399d6a191874c893eb,Жеваный Крот,813,53.9065299,27.5577614,Hookah Bar
705,220016,53.900368500000006,27.5644425,5900d896002f4c190260c5db,На Пляже,767,53.9061667,27.558115700000002,Cocktail Bar
706,220016,53.900368500000006,27.5644425,500829d3e4b01a0b0138257f,Школа танцев Тандем,547,53.9052885,27.564699199999996,Dance Studio
707,220016,53.900368500000006,27.5644425,57923abe498e3ca04fa35d99,El Cartel Barbershop,670,53.905628099999994,27.559447499999997,Health & Beauty Service
708,220016,53.900368500000006,27.5644425,57760446498e0c728b1d36f1,Хороший Год,810,53.906430900000004,27.557601000000002,Wine Bar
709,220016,53.900368500000006,27.5644425,5a100fa1e7a237667395d1d4,DNO,783,53.90620139999999,27.5577659,Bar
710,220016,53.900368500000006,27.5644425,5308f56b11d2a62727c554e0,Don Coffe'On,662,53.905639799999996,27.5597484,Italian Restaurant
711,220016,53.900368500000006,27.5644425,4eb4338a991165b761df2d72,Планетарий,757,53.9043978,27.5737434,Planetarium
712,220063,53.91415379999999,27.4260906,57e5744838fa7204edada165,Strong Gym,205,53.915971400000004,27.4266282,Gym
713,220017,53.9144154,27.434830100000006,592ab95560d11b1c66135936,Green,636,53.9087512,27.433508399999997,Big Box Store
714,220017,53.9144154,27.434830100000006,5100c154e4b0fb399fe634a7,ТРЦ «Green City»,667,53.9085855,27.432432199999997,Shopping Mall
715,220063,53.91415379999999,27.4260906,557c94ed498e7fdd40033c17,Green City Hotel,705,53.908261100000004,27.4300342,Hotel
716,220017,53.9144154,27.434830100000006,50759af0e4b0fe7d049e9104,ФСК Олимпик,515,53.910331299999996,27.4311355,Gym / Fitness Center
717,220017,53.9144154,27.434830100000006,5acb7e0308815879ac93bbea,Тьерри,677,53.908491500000004,27.4324294,Bakery
718,220140,53.9070955,27.446173100000006,5adb2b89916bc10dcb2198f5,Papa Döner,675,53.907306999999996,27.435883,Doner Restaurant
719,220017,53.9144154,27.434830100000006,5ae5988add8442002cb984a7,Bershka,671,53.908623600000006,27.4319548,Clothing Store
720,220063,53.91415379999999,27.4260906,5ae46216ad910e002c9e59bc,Pull&Bear,724,53.9082456,27.430719300000003,Boutique
721,220017,53.9144154,27.434830100000006,5a70be91da70805b3ed50b09,Gan Bei,746,53.907707200000004,27.434539100000002,Asian Restaurant
722,220017,53.9144154,27.434830100000006,5ab19ec2054e2945c4f96de0,Terra Pizza,701,53.9081245,27.434265399999997,Pizza Place
723,220063,53.91415379999999,27.4260906,59d73d15840fc26b1ae08e69,Кюхенмайстер,692,53.908303000000004,27.429678999999997,Modern European Restaurant
724,220063,53.91415379999999,27.4260906,584c049fe7f1cf64e9d2ea16,Евроопт Hyper,444,53.9176167,27.429461800000002,Big Box Store
725,220017,53.9144154,27.434830100000006,56162c68498e3c32c7aacf30,Корона,185,53.9156218,27.4367783,Supermarket
726,220017,53.9144154,27.434830100000006,5cdae19df1936e0039d1c529,Al Dente,672,53.908595999999996,27.432087,Italian Restaurant
727,220017,53.9144154,27.434830100000006,5c657fffe17910002c93b1af,Хинкальня,724,53.90791,27.434490000000004,Caucasian Restaurant
728,220017,53.9144154,27.434830100000006,5ac7d7076f706a53e88a453d,Лiтвiны,744,53.9077307,27.434499699999996,Belarusian Restaurant
729,220017,53.9144154,27.434830100000006,4fc0fd80e4b071420e85570c,Мила,398,53.9159184,27.4403456,Cosmetics Shop
730,220063,53.91415379999999,27.4260906,5bcca80b12c8f0002b782125,Cinnabon,714,53.908336,27.430683000000002,Bakery
731,220140,53.9070955,27.446173100000006,4f0b276fe4b0ca3a5efec2c3,MaxBet,519,53.9071684,27.438249,Casino
732,220017,53.9144154,27.434830100000006,4f3e2f50e4b0eebf12e6ebf8,Фарммаркет-Плюс Аптека 17,383,53.91720260000001,27.4382793,Pharmacy
733,220017,53.9144154,27.434830100000006,5100f2cee4b0a24b48db9535,Общепит Гимназии #39,525,53.910937399999995,27.4402485,Cafeteria
734,220017,53.9144154,27.434830100000006,57827984498e8701c4693998,Ул. Неманская,539,53.916244999999996,27.42721,Pedestrian Plaza
735,220017,53.9144154,27.434830100000006,57fbc188498e18df0c360703,"Фитнес-клуб ""Фабрика""",559,53.916174,27.426832,Gym
736,220017,53.9144154,27.434830100000006,4f806c70e4b0ac16a1b8f83a,Мини-магазин,658,53.91235210000001,27.425415500000003,Liquor Store
737,220055,53.92322339999999,27.4425548,4fa6cbf2e4b0d607ba154bb6,Парк на ул. Матусевича,727,53.9170949,27.4464098,Park
738,220140,53.9070955,27.446173100000006,5866656118384c42bfad7dbc,Texas Chicken,629,53.907314,27.436580199999998,Fried Chicken Joint
739,220018,53.8971674,27.4521196,543a5d46498eaaadad5e3622,Фрунзенский физкультурно-оздоровительный центр,278,53.8946942,27.451526300000005,Gym / Fitness Center
740,220018,53.8971674,27.4521196,4c1ab549b9f876b0a1207946,Лесопарк «Медвежино»,799,53.89017729999999,27.449340799999998,Park
741,220134,53.90358610000001,27.4550203,4dad6a89f7b1e810c12e76b4,Terra Pizza,16,53.903726500000005,27.455092600000004,Pizza Place
742,220018,53.8971674,27.4521196,521984ab11d2b462606c980e,Hotel Voyage,304,53.8945596,27.4507087,Hotel
743,220134,53.90358610000001,27.4550203,52332f6b11d208dacb358451,Фрунзенский ФОЦ,370,53.9027113,27.4495632,Gym / Fitness Center
744,220134,53.90358610000001,27.4550203,510e5d11e4b0a47abf2c2c7b,Сквер на ул. Якубовского,108,53.9035748,27.453365899999998,Park
745,220018,53.8971674,27.4521196,55f2fa2b498ebc576df38cda,ВИТАЛЮР,541,53.900454,27.446029,Supermarket
746,220136,53.90087710000001,27.4358275,4f4f51d1e4b0dcea9321b808,"ЗАО ""Универсам Нарочь"" Кафе",338,53.9001637,27.440851799999997,Café
747,220018,53.8971674,27.4521196,55b0e2a2498e108c65cd0ef0,Одинцова 5,396,53.897501399999996,27.4581422,Home Service
748,220018,53.8971674,27.4521196,4f7abb0be4b0ddbcd476725a,5 элемент,501,53.900412800000005,27.4468249,Electronics Store
749,220018,53.8971674,27.4521196,50f3e168e4b0260aa1a6ae72,"Столовая ЧУП ""Светоприбор""",470,53.89296360000001,27.451351199999998,Cafeteria
750,220018,53.8971674,27.4521196,517814fee4b0408ba379508f,Беговая дорожка,641,53.894811100000005,27.4431999,Track
751,220018,53.8971674,27.4521196,5612f47c498e72581aeb993f,парк кунцевщина,688,53.895887,27.462390000000003,Theme Park Ride / Attraction
752,220134,53.90358610000001,27.4550203,4ca23506a73cb60c6e4f0e78,Неаполь,48,53.9039116,27.4545275,Pizza Place
753,220019,53.8822002,27.4324538,4f7b3b0ce4b0d7b576d35083,"Салон красоты ""Карамель""",523,53.8867216,27.4302811,Yoga Studio
754,220019,53.8822002,27.4324538,4e5bcfa418a8c204752a5c6c,Спарта,75,53.8826442,27.4333332,Gym
755,220059,53.88994649999999,27.4157998,51d7c450498e3561bd289781,фитнес-клуб «Старт+»,857,53.8896154,27.428851799999997,Gym / Fitness Center
756,220022,53.8829154,27.4395681,56c436a2cd10594b602fdfdf,Coffee Like,491,53.88728199999999,27.440709100000003,Coffee Shop
757,220022,53.8829154,27.4395681,5138a228e4b086832f7ac96c,Живое пиво,170,53.8841196,27.4379683,Beer Store
758,220022,53.8829154,27.4395681,5b8cc4e6a5a315002c82bbfe,Doner King,319,53.885684899999994,27.438311699999996,Shipping Store
759,220059,53.88994649999999,27.4157998,4d41b80489616dcbe3fd11b5,ГИППО,580,53.887170700000006,27.4232966,Big Box Store
760,220020,53.9311816,27.490671000000006,5497f984498e5586ee2bb4e0,Бассейн БГУФК,360,53.934327,27.4893622,Pool
761,220020,53.9311816,27.490671000000006,5b7d95f235811b002c9822e4,McDonald's,86,53.930404700000004,27.4906265,Fast Food Restaurant
762,220020,53.9311816,27.490671000000006,4f2ac52ce4b0e2cf5e819d05,Бадминтонные корты,615,53.935263799999994,27.484329,Athletics & Sports
763,220020,53.9311816,27.490671000000006,559284e0498e41c5ff51698c,Silver Screen Cinemas,805,53.938166,27.4874354,Multiplex
764,220020,53.9311816,27.490671000000006,545369b5498e366a91131002,"Лёгкаатлетычны манеж ""БГУФК""",511,53.9354345,27.487731699999998,Track
765,220062,53.938932,27.4705863,4ce14b3098ab6a312d7e62e1,Минск-Арена / Minsk-Arena (Мінск-Арэна),780,53.93612629999999,27.4814955,Hockey Arena
766,220020,53.9311816,27.490671000000006,536bb27b498e2a8760483449,Виктория Олимп Spa Centre,556,53.93565699999999,27.494463,Spa
767,220020,53.9311816,27.490671000000006,4ef0c6aa8231148fe0203760,Универсальный зал,602,53.934950300000004,27.4840683,Gym
768,220020,53.9311816,27.490671000000006,4e344638aeb7f67fbd245039,"Культурно-спортивная зона ""Дрозды""",849,53.9376983,27.497405999999998,Park
769,220020,53.9311816,27.490671000000006,5b574ffc364d97002ccb87ea,Gym Express 24H,802,53.9380568,27.4870099,Gym / Fitness Center
770,220020,53.9311816,27.490671000000006,4e3b20132271d21e86d79ea3,Велодром,600,53.935099699999995,27.4843768,Track
771,220020,53.9311816,27.490671000000006,4e3b1ed2aeb73139a15a6b75,Конькобежный стадион,702,53.93481559999999,27.481901,Track Stadium
772,220020,53.9311816,27.490671000000006,54aab6c1498e3dc75b1f18ca,Questroom,439,53.9272409,27.4910211,Arcade
773,220020,53.9311816,27.490671000000006,51e6c5b5498e9cdb1e08c3b7,Plaisir,814,53.9380909,27.486559999999997,Coffee Shop
774,220020,53.9311816,27.490671000000006,594e57b59e0d544d1012e0de,Salty Dog,777,53.937939,27.4876898,Hot Dog Joint
775,220020,53.9311816,27.490671000000006,512872c8e4b0522e53fec3bc,ТРЦ «АРЕНА Сити»,790,53.9380341,27.487482500000002,Shopping Mall
776,220020,53.9311816,27.490671000000006,58dfcda558c4d11a7ad00cd9,Ачма,769,53.9379706,27.488482899999997,Caucasian Restaurant
777,220020,53.9311816,27.490671000000006,5151ec15e4b0362354287da0,UNDERWORLD,637,53.934365799999995,27.498749699999998,Italian Restaurant
778,220020,53.9311816,27.490671000000006,56614dff498e723c467dae8e,Dinamo Minsk Fanhouse,755,53.9378917,27.488976399999995,Eastern European Restaurant
779,220020,53.9311816,27.490671000000006,566bf61b498ee8c21a4570a9,Baskin-Robbins,750,53.9376647,27.487503000000004,Ice Cream Shop
780,220020,53.9311816,27.490671000000006,50c8746fe4b01cf24b29b102,Non Stop,812,53.9328234,27.502750199999998,Gym / Fitness Center
781,220020,53.9311816,27.490671000000006,4ee49d5677c8e893184810e8,Non Stop Fitness,819,53.932984899999994,27.502797499999996,Gym
782,220020,53.9311816,27.490671000000006,51850551498e233a6f6047ef,Ti amo,751,53.9376782,27.4875658,Coffee Shop
783,220020,53.9311816,27.490671000000006,51ea8365498e9589b36e3e0b,T-bar,820,53.9381426,27.4865495,Sushi Restaurant
784,220020,53.9311816,27.490671000000006,51c94bfc498e74c87b92bcf5,Амато Кофе,812,53.9380294,27.486389000000003,Coffee Shop
785,220020,53.9311816,27.490671000000006,5364ca92498ea50e94621684,Olympia,560,53.9356385,27.4946436,Restaurant
786,220020,53.9311816,27.490671000000006,56f3cb1c498e6597f8b136a2,Валенка,757,53.93770870000001,27.4874257,Dessert Shop
787,220020,53.9311816,27.490671000000006,5165c2ffe4b06965a5bd4027,ProStore,784,53.9380161,27.4877672,Grocery Store
788,220020,53.9311816,27.490671000000006,521c986d2fc68c948c9d8b2b,Кравт,763,53.9377443,27.487297499999997,Perfume Shop
789,220020,53.9311816,27.490671000000006,4fd3380ee4b0a071e117366e,Кафе Велодром,588,53.9348598,27.484216200000002,Café
790,220020,53.9311816,27.490671000000006,534a9fbd498e5040520895f8,Детский развлекательный центр «Карамелька»,817,53.9380495,27.4862609,General Entertainment
791,220020,53.9311816,27.490671000000006,51c20b60498ebafa1ebe4dbf,Yves Rocher,718,53.937507200000006,27.4885143,Cosmetics Shop
792,220020,53.9311816,27.490671000000006,518d269f498e3127aac4d5f1,Пицца Темпо,782,53.93805,27.488133,Restaurant
793,220020,53.9311816,27.490671000000006,5371f583498e90e1cfa5d230,Виктория Олимп Cafe,553,53.9356451,27.4943802,Café
794,220020,53.9311816,27.490671000000006,54623ac9498e2f05442ec313,Виктория Олимп Fitness Club,549,53.9355392,27.4946158,Gym / Fitness Center
795,220020,53.9311816,27.490671000000006,571607f8498e33ed219d9c9c,пляж на Victoria Olimp,572,53.9358402,27.4943587,Nudist Beach
796,220020,53.9311816,27.490671000000006,54dfa6f2498e80dff14640d4,Тренажерный зал велодром,609,53.935091500000006,27.484149699999996,Gym
797,220020,53.9311816,27.490671000000006,56ccb211cd10f92f5566c669,Пляж водохранилища Дрозды,637,53.934376199999996,27.4987511,Beach
798,220020,53.9311816,27.490671000000006,51d6d67e498eece3f84cf73c,Тележка с мороженым,638,53.9343443,27.498796399999996,Ice Cream Shop
799,220020,53.9311816,27.490671000000006,4f92c36ee4b04c0c9e916897,Березовая Роща,709,53.934822499999996,27.499557799999998,Park
800,220020,53.9311816,27.490671000000006,584bf2b958c4d16a46af5f2e,TokiNY,782,53.93805,27.488133,Ramen Restaurant
801,220020,53.9311816,27.490671000000006,57402af1498ee7dadcb41b94,PANDORA,737,53.9376072,27.4879299,Jewelry Store
